"","Date","PlotID","CH4Flux","FishTreatment","BirdTreatment","treatment","StudyYear","SamplingOccasion","logFlux","MeanDepth","PO4","GravH2O","NH4","NO3","Redox","SoilTemp","Daphnia","WinterFlood","FishOnFields","ElapsedDays","ElapsedDays2","Pre_Post","MeanTemp","MeanDO"
"505",2025-02-20,"8C",77.11010333,"NoFish","Birds","Birds NoFish","Year2","2/20/2025",4.345234314,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y",142,20164,"Post",NA,NA
"506",2025-02-20,"8E",27.0796175,"NoFish","NoBirds","NoBirds NoFish","Year2","2/20/2025",3.298781323,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y",142,20164,"Post",NA,NA
"507",2025-02-21,"5C",77.46416333,"NoFish","Birds","Birds NoFish","Year2","2/21/2025",4.349815421,NA,NA,NA,NA,NA,-48.3,NA,NA,"Y","Y",143,20449,"Post",NA,NA
"508",2025-02-21,"5E",34.222665,"NoFish","NoBirds","NoBirds NoFish","Year2","2/21/2025",3.532888144,NA,NA,NA,NA,NA,-59.2,NA,NA,"Y","Y",143,20449,"Post",NA,NA
"509",2025-02-21,"6C",486.2426,"Fish","Birds","Birds Fish","Year2","2/21/2025",6.186707676,NA,NA,NA,NA,NA,-86.5,NA,NA,"Y","Y",143,20449,"Post",NA,NA
"510",2025-02-21,"6E",435.489135,"Fish","NoBirds","NoBirds Fish","Year2","2/21/2025",6.076469848,NA,NA,NA,NA,NA,-69.6,NA,NA,"Y","Y",143,20449,"Post",NA,NA
"511",2025-02-21,"7C",89.08003,"Fish","Birds","Birds Fish","Year2","2/21/2025",4.489535179,NA,NA,NA,NA,NA,-62.5,NA,NA,"Y","Y",143,20449,"Post",NA,NA
"512",2025-02-21,"7E",139.05265,"Fish","NoBirds","NoBirds Fish","Year2","2/21/2025",4.934852638,NA,NA,NA,NA,NA,-87.9,NA,NA,"Y","Y",143,20449,"Post",NA,NA
"513",2025-02-21,"8C",41.1598775,"NoFish","Birds","Birds NoFish","Year2","2/21/2025",3.717463935,NA,NA,NA,NA,NA,-55.6,NA,NA,"Y","Y",143,20449,"Post",NA,NA
"514",2025-02-21,"8E",33.22704,"NoFish","NoBirds","NoBirds NoFish","Year2","2/21/2025",3.503364002,NA,NA,NA,NA,NA,-88.7,NA,NA,"Y","Y",143,20449,"Post",NA,NA
"515",2025-02-22,"4C",3732.84298,"Fish","Birds","Birds Fish","Year2","2/22/2025",8.224925415,NA,NA,NA,NA,NA,NA,NA,NA,"Y","N",144,20736,"Post",NA,NA
"516",2025-02-22,"4E",157.5496,"Fish","NoBirds","NoBirds Fish","Year2","2/22/2025",5.059740329,NA,NA,NA,NA,NA,NA,NA,NA,"Y","N",144,20736,"Post",NA,NA
"517",2025-02-22,"5C",80.576255,"NoFish","Birds","Birds NoFish","Year2","2/22/2025",4.389204003,NA,NA,NA,NA,NA,NA,NA,NA,"Y","N",144,20736,"Post",NA,NA
"518",2025-02-22,"5E",114.606855,"NoFish","NoBirds","NoBirds NoFish","Year2","2/22/2025",4.741507619,NA,NA,NA,NA,NA,NA,NA,NA,"Y","N",144,20736,"Post",NA,NA
"519",2025-02-22,"6C",1043.36664,"Fish","Birds","Birds Fish","Year2","2/22/2025",6.950207918,NA,NA,NA,NA,NA,NA,NA,NA,"Y","N",144,20736,"Post",NA,NA
"520",2025-02-22,"6E",660.11354,"Fish","NoBirds","NoBirds Fish","Year2","2/22/2025",6.492411851,NA,NA,NA,NA,NA,NA,NA,NA,"Y","N",144,20736,"Post",NA,NA
"521",2025-02-22,"7C",203.628135,"Fish","Birds","Birds Fish","Year2","2/22/2025",5.316295463,NA,NA,NA,NA,NA,NA,NA,NA,"Y","N",144,20736,"Post",NA,NA
"522",2025-02-22,"7E",25.40284,"Fish","NoBirds","NoBirds Fish","Year2","2/22/2025",3.234860979,NA,NA,NA,NA,NA,NA,NA,NA,"Y","N",144,20736,"Post",NA,NA
"523",2025-02-22,"8C",773.73,"NoFish","Birds","Birds NoFish","Year2","2/22/2025",6.651222976,NA,NA,NA,NA,NA,NA,NA,NA,"Y","N",144,20736,"Post",NA,NA
"524",2025-02-22,"8E",42.69505,"NoFish","NoBirds","NoBirds NoFish","Year2","2/22/2025",3.754082988,NA,NA,NA,NA,NA,NA,NA,NA,"Y","N",144,20736,"Post",NA,NA
"525",2025-02-24,"1C",15.153565,"Fish","Birds","Birds Fish","Year2","2/24/2025",2.718235818,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",146,21316,"Post",NA,NA
"526",2025-02-24,"1E",136.476155,"Fish","NoBirds","NoBirds Fish","Year2","2/24/2025",4.916149911,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",146,21316,"Post",NA,NA
"527",2025-02-24,"2C",26.27504,"NoFish","Birds","Birds NoFish","Year2","2/24/2025",3.268619439,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",146,21316,"Post",NA,NA
"528",2025-02-24,"2E",91.988125,"NoFish","NoBirds","NoBirds NoFish","Year2","2/24/2025",4.521659493,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",146,21316,"Post",NA,NA
"529",2025-02-24,"3C",66.7778925,"NoFish","Birds","Birds NoFish","Year2","2/24/2025",4.201372075,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",146,21316,"Post",NA,NA
"530",2025-02-24,"3E",979.738,"NoFish","NoBirds","NoBirds NoFish","Year2","2/24/2025",6.887285189,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",146,21316,"Post",NA,NA
"531",2025-02-24,"4C",1752.4284,"Fish","Birds","Birds Fish","Year2","2/24/2025",7.468757762,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",146,21316,"Post",NA,NA
"532",2025-02-24,"4E",1689.438767,"Fish","NoBirds","NoBirds Fish","Year2","2/24/2025",7.432151662,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",146,21316,"Post",NA,NA
"533",2025-02-24,"5C",24.59219,"NoFish","Birds","Birds NoFish","Year2","2/24/2025",3.202428913,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",146,21316,"Post",NA,NA
"534",2025-02-24,"5E",37.803795,"NoFish","NoBirds","NoBirds NoFish","Year2","2/24/2025",3.632409494,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",146,21316,"Post",NA,NA
"535",2025-02-25,"1C",3.05196,"Fish","Birds","Birds Fish","Year2","2/25/2025",1.115784007,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",147,21609,"Post",NA,NA
"536",2025-02-25,"1E",33.02832,"Fish","NoBirds","NoBirds Fish","Year2","2/25/2025",3.497365375,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",147,21609,"Post",NA,NA
"537",2025-02-25,"2C",200.337525,"NoFish","Birds","Birds NoFish","Year2","2/25/2025",5.300003569,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",147,21609,"Post",NA,NA
"538",2025-02-25,"2E",73.32546667,"NoFish","NoBirds","NoBirds NoFish","Year2","2/25/2025",4.294907979,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",147,21609,"Post",NA,NA
"539",2025-02-25,"3E",24.114685,"NoFish","NoBirds","NoBirds NoFish","Year2","2/25/2025",3.182820991,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",147,21609,"Post",NA,NA
"540",2025-03-05,"1C",198.45478,"Fish","Birds","Birds Fish","Year2","3/5/2025",5.290561266,NA,3.39,NA,NA,NA,NA,NA,NA,"N","N",155,24025,"Post",NA,NA
"541",2025-03-05,"1E",56.661315,"Fish","NoBirds","NoBirds Fish","Year2","3/5/2025",4.037091703,NA,3.06,NA,NA,NA,NA,NA,NA,"N","N",155,24025,"Post",NA,NA
"542",2025-03-05,"2C",47.852965,"NoFish","Birds","Birds NoFish","Year2","3/5/2025",3.86813308,NA,2.59,NA,NA,NA,NA,NA,NA,"N","N",155,24025,"Post",NA,NA
"543",2025-03-05,"2E",119.60656,"NoFish","NoBirds","NoBirds NoFish","Year2","3/5/2025",4.78420769,NA,3.97,NA,NA,NA,NA,NA,NA,"N","N",155,24025,"Post",NA,NA
"544",2025-03-05,"3C",472.88732,"NoFish","Birds","Birds NoFish","Year2","3/5/2025",6.158857136,NA,2.48,NA,NA,NA,NA,NA,NA,"N","N",155,24025,"Post",NA,NA
"545",2025-03-05,"3E",521.84468,"NoFish","NoBirds","NoBirds NoFish","Year2","3/5/2025",6.257369996,NA,2.74,NA,NA,NA,NA,NA,NA,"N","N",155,24025,"Post",NA,NA
"546",2025-03-05,"4C",46.064635,"Fish","Birds","Birds Fish","Year2","3/5/2025",3.830045519,NA,2.12,NA,NA,NA,NA,NA,NA,"N","N",155,24025,"Post",NA,NA
"547",2025-03-05,"4E",255.77273,"Fish","NoBirds","NoBirds Fish","Year2","3/5/2025",5.544289277,NA,3.86,NA,NA,NA,NA,NA,NA,"N","N",155,24025,"Post",NA,NA
"548",2025-03-05,"5C",75.09008,"NoFish","Birds","Birds NoFish","Year2","3/5/2025",4.318688459,NA,3.28,NA,NA,NA,NA,NA,NA,"N","N",155,24025,"Post",NA,NA
"549",2025-03-05,"5E",265.20496,"NoFish","NoBirds","NoBirds NoFish","Year2","3/5/2025",5.580502961,NA,3.17,NA,NA,NA,NA,NA,NA,"N","N",155,24025,"Post",NA,NA
"550",2025-03-05,"6C",4.515965,"Fish","Birds","Birds Fish","Year2","3/5/2025",1.507618896,NA,5.53,NA,NA,NA,NA,NA,NA,"N","N",155,24025,"Post",NA,NA
"551",2025-03-05,"6E",200.6574267,"Fish","NoBirds","NoBirds Fish","Year2","3/5/2025",5.301599109,NA,3.24,NA,NA,NA,NA,NA,NA,"N","N",155,24025,"Post",NA,NA
"552",2025-03-05,"7C",4.217205,"Fish","Birds","Birds Fish","Year2","3/5/2025",1.439172586,NA,3.32,NA,NA,NA,NA,NA,NA,"N","N",155,24025,"Post",NA,NA
"553",2025-03-05,"7E",19.028705,"Fish","NoBirds","NoBirds Fish","Year2","3/5/2025",2.945948629,NA,5.82,NA,NA,NA,NA,NA,NA,"N","N",155,24025,"Post",NA,NA
"554",2025-03-05,"8C",357.029125,"NoFish","Birds","Birds NoFish","Year2","3/5/2025",5.877817361,NA,6.29,NA,NA,NA,NA,NA,NA,"N","N",155,24025,"Post",NA,NA
"555",2025-03-05,"8E",131.886905,"NoFish","NoBirds","NoBirds NoFish","Year2","3/5/2025",4.881944775,NA,4.77,NA,NA,NA,NA,NA,NA,"N","N",155,24025,"Post",NA,NA
"556",2025-03-13,"1C",0.10767,"Fish","Birds","Birds Fish","Year2","3/13/2025",-2.228684285,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",163,26569,"Post",NA,NA
"557",2025-03-13,"1E",0.28787,"Fish","NoBirds","NoBirds Fish","Year2","3/13/2025",-1.24524629,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",163,26569,"Post",NA,NA
"558",2025-03-13,"2C",0.09293,"NoFish","Birds","Birds NoFish","Year2","3/13/2025",-2.375908757,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",163,26569,"Post",NA,NA
"559",2025-03-13,"2E",0.39297,"NoFish","NoBirds","NoBirds NoFish","Year2","3/13/2025",-0.934022006,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",163,26569,"Post",NA,NA
"560",2025-03-13,"3C",0.49621,"NoFish","Birds","Birds NoFish","Year2","3/13/2025",-0.700756055,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",163,26569,"Post",NA,NA
"561",2025-03-13,"3E",0.49468,"NoFish","NoBirds","NoBirds NoFish","Year2","3/13/2025",-0.70384419,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",163,26569,"Post",NA,NA
"562",2025-03-13,"4C",0.22649,"Fish","Birds","Birds Fish","Year2","3/13/2025",-1.485054485,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",163,26569,"Post",NA,NA
"563",2025-03-13,"4E",0.58372,"Fish","NoBirds","NoBirds Fish","Year2","3/13/2025",-0.538333863,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",163,26569,"Post",NA,NA
"564",2025-03-13,"5C",0.18155,"NoFish","Birds","Birds NoFish","Year2","3/13/2025",-1.706224181,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",163,26569,"Post",NA,NA
"565",2025-03-13,"5E",1.77467,"NoFish","NoBirds","NoBirds NoFish","Year2","3/13/2025",0.57361449,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",163,26569,"Post",NA,NA
"566",2025-03-13,"6E",0.50457,"Fish","NoBirds","NoBirds Fish","Year2","3/13/2025",-0.684048698,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",163,26569,"Post",NA,NA
"567",2025-03-13,"7C",0.12707,"Fish","Birds","Birds Fish","Year2","3/13/2025",-2.063017163,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",163,26569,"Post",NA,NA
"568",2025-03-13,"8C",0.32487,"NoFish","Birds","Birds NoFish","Year2","3/13/2025",-1.124330177,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",163,26569,"Post",NA,NA
"569",2025-04-15,"2C",0.68673,"NoFish","Birds","Birds NoFish","Year2","4/15/2025",-0.375814077,NA,NA,0.12,6.11,1.09,NA,NA,NA,"N","N",196,38416,"Post",NA,NA
"570",2025-04-15,"3E",0.73275,"NoFish","NoBirds","NoBirds NoFish","Year2","4/15/2025",-0.310950699,NA,NA,0.19,5.88,2.4,NA,NA,NA,"N","N",196,38416,"Post",NA,NA
"571",2025-04-15,"4C",0.33495,"Fish","Birds","Birds Fish","Year2","4/15/2025",-1.093774012,NA,NA,0.19,7.78,1.63,NA,NA,NA,"N","N",196,38416,"Post",NA,NA
"572",2025-04-15,"5E",0.38861,"NoFish","NoBirds","NoBirds NoFish","Year2","4/15/2025",-0.945179009,NA,NA,0.15,13.05,1.72,NA,NA,NA,"N","N",196,38416,"Post",NA,NA
"573",2025-04-15,"6C",0.28055,"Fish","Birds","Birds Fish","Year2","4/15/2025",-1.271003317,NA,NA,0.16,2.2,1.1,NA,NA,NA,"N","N",196,38416,"Post",NA,NA
"574",2025-04-15,"7E",0.2951,"Fish","NoBirds","NoBirds Fish","Year2","4/15/2025",-1.220440997,NA,NA,0.2,8.05,1.79,NA,NA,NA,"N","N",196,38416,"Post",NA,NA
"575",2025-04-15,"8C",0.34549,"NoFish","Birds","Birds NoFish","Year2","4/15/2025",-1.06279158,NA,NA,0.17,3.02,2.13,NA,NA,NA,"N","N",196,38416,"Post",NA,NA
"576",2025-04-15,"8E",0.42693,"NoFish","NoBirds","NoBirds NoFish","Year2","4/15/2025",-0.851135214,NA,NA,0.1,8.96,0.38,NA,NA,NA,"N","N",196,38416,"Post",NA,NA
"577",2025-05-07,"1C",0.46617,"Fish","Birds","Birds Fish","Year2","5/7/2025",-0.763204905,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",218,47524,"Post",NA,NA
"578",2025-05-07,"2C",1.008155,"NoFish","Birds","Birds NoFish","Year2","5/7/2025",0.008121928,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",218,47524,"Post",NA,NA
"579",2025-05-07,"3E",0.53911,"NoFish","NoBirds","NoBirds NoFish","Year2","5/7/2025",-0.617835647,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",218,47524,"Post",NA,NA
"580",2025-05-07,"4C",0.448805,"Fish","Birds","Birds Fish","Year2","5/7/2025",-0.801166784,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",218,47524,"Post",NA,NA
"581",2025-05-07,"4E",0.402265,"Fish","NoBirds","NoBirds Fish","Year2","5/7/2025",-0.910644204,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",218,47524,"Post",NA,NA
"582",2025-05-07,"5E",0.616943333,"NoFish","NoBirds","NoBirds NoFish","Year2","5/7/2025",-0.482978102,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",218,47524,"Post",NA,NA
"583",2025-05-07,"6C",0.44862,"Fish","Birds","Birds Fish","Year2","5/7/2025",-0.801579075,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",218,47524,"Post",NA,NA
"584",2025-05-07,"6E",0.31992,"Fish","NoBirds","NoBirds Fish","Year2","5/7/2025",-1.139684314,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",218,47524,"Post",NA,NA
"585",2025-05-07,"7C",0.179625,"Fish","Birds","Birds Fish","Year2","5/7/2025",-1.716883935,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",218,47524,"Post",NA,NA
"586",2025-05-07,"7E",0.43349,"Fish","NoBirds","NoBirds Fish","Year2","5/7/2025",-0.835886551,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",218,47524,"Post",NA,NA
"587",2025-05-07,"8C",0.28298,"NoFish","Birds","Birds NoFish","Year2","5/7/2025",-1.262379055,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",218,47524,"Post",NA,NA
"588",2025-05-07,"8E",0.465165,"NoFish","NoBirds","NoBirds NoFish","Year2","5/7/2025",-0.765363098,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",218,47524,"Post",NA,NA
"589",2025-05-21,"1C",12.64936,"Fish","Birds","Birds Fish","Year2","5/21/2025",2.537606621,NA,5.907906169,0.33,10.3,NA,61.6,NA,NA,"N","N",232,53824,"Post",NA,NA
"590",2025-05-21,"1E",15.60277,"Fish","NoBirds","NoBirds Fish","Year2","5/21/2025",2.747448463,NA,6.950477845,0.4,27.19,NA,40.9,NA,NA,"N","N",232,53824,"Post",NA,NA
"591",2025-05-21,"2C",18.44154,"NoFish","Birds","Birds NoFish","Year2","5/21/2025",2.914605729,NA,5.768896612,0.39,19.9,NA,-12,NA,NA,"N","N",232,53824,"Post",NA,NA
"592",2025-05-21,"2E",13.734105,"NoFish","NoBirds","NoBirds NoFish","Year2","5/21/2025",2.619882155,NA,6.151172893,0.37,26.54,NA,44.4,NA,NA,"N","N",232,53824,"Post",NA,NA
"593",2025-05-21,"3C",16.92139,"NoFish","Birds","Birds NoFish","Year2","5/21/2025",2.828578502,NA,4.274543875,0.31,5.88,NA,54.6,NA,NA,"N","N",232,53824,"Post",NA,NA
"594",2025-05-21,"3E",51.15704,"NoFish","NoBirds","NoBirds NoFish","Year2","5/21/2025",3.934900117,NA,4.969591659,0.34,27.2,NA,14.5,NA,NA,"N","N",232,53824,"Post",NA,NA
"595",2025-05-21,"4C",168.7388025,"Fish","Birds","Birds Fish","Year2","5/21/2025",5.128351972,NA,4.239791486,0.43,7.39,NA,-6.7,NA,NA,"N","N",232,53824,"Post",NA,NA
"596",2025-05-21,"4E",4.29986,"Fish","NoBirds","NoBirds Fish","Year2","5/21/2025",1.458582464,NA,7.402258905,0.28,17.87,NA,78.3,NA,NA,"N","N",232,53824,"Post",NA,NA
"597",2025-05-21,"5C",9.57233,"NoFish","Birds","Birds NoFish","Year2","5/21/2025",2.258876645,NA,9.45264987,0.32,25.05,NA,7.3,NA,NA,"N","N",232,53824,"Post",NA,NA
"598",2025-05-21,"5E",216.128155,"NoFish","NoBirds","NoBirds NoFish","Year2","5/21/2025",5.375871542,NA,6.012163336,0.32,20.87,NA,-6.5,NA,NA,"N","N",232,53824,"Post",NA,NA
"599",2025-05-21,"6C",15.533565,"Fish","Birds","Birds Fish","Year2","5/21/2025",2.743003167,NA,6.046915725,0.32,9.13,NA,-17.7,NA,NA,"N","N",232,53824,"Post",NA,NA
"600",2025-05-21,"6E",9.30482,"Fish","NoBirds","NoBirds Fish","Year2","5/21/2025",2.230532545,NA,NA,0.4,22.78,NA,32.2,NA,NA,"N","N",232,53824,"Post",NA,NA
"601",2025-05-21,"7C",10.598135,"Fish","Birds","Birds Fish","Year2","5/21/2025",2.360678042,NA,7.298001738,NA,NA,NA,-4.9,NA,NA,"N","N",232,53824,"Post",NA,NA
"602",2025-05-21,"7E",12.600445,"Fish","NoBirds","NoBirds Fish","Year2","5/21/2025",2.533732131,NA,10.6342311,0.41,39.64,NA,-4.1,NA,NA,"N","N",232,53824,"Post",NA,NA
"603",2025-05-21,"8C",67.91353333,"NoFish","Birds","Birds NoFish","Year2","5/21/2025",4.218235327,NA,11.39878367,0.38,23.66,NA,-24.3,NA,NA,"N","N",232,53824,"Post",NA,NA
"604",2025-05-21,"8E",22.605955,"NoFish","NoBirds","NoBirds NoFish","Year2","5/21/2025",3.118213367,NA,8.757602085,0.35,8.55,NA,-29.6,NA,NA,"N","N",232,53824,"Post",NA,NA
"605",2025-06-04,"1C",154.21712,"Fish","Birds","Birds Fish","Year2","6/4/2025",5.03836148,NA,7.14,0.33,10.3,NA,-23.7,NA,NA,"N","N",246,60516,"Post",NA,NA
"606",2025-06-04,"1E",82.8418,"Fish","NoBirds","NoBirds Fish","Year2","6/4/2025",4.416932765,NA,7.18,0.4,27.19,NA,-32.8,NA,NA,"N","N",246,60516,"Post",NA,NA
"607",2025-06-04,"2C",314.014705,"NoFish","Birds","Birds NoFish","Year2","6/4/2025",5.749439816,NA,7.98,0.39,19.9,NA,-69.3,NA,NA,"N","N",246,60516,"Post",NA,NA
"608",2025-06-04,"2E",183.974855,"NoFish","NoBirds","NoBirds NoFish","Year2","6/4/2025",5.214799091,NA,7.28,0.37,26.54,NA,-31.2,NA,NA,"N","N",246,60516,"Post",NA,NA
"609",2025-06-04,"3C",275.8227,"NoFish","Birds","Birds NoFish","Year2","6/4/2025",5.619758268,NA,6.93,0.31,5.88,NA,-20.6,NA,NA,"N","N",246,60516,"Post",NA,NA
"610",2025-06-04,"3E",549.950945,"NoFish","NoBirds","NoBirds NoFish","Year2","6/4/2025",6.309829083,NA,7.77,0.34,27.2,NA,-69.3,NA,NA,"N","N",246,60516,"Post",NA,NA
"611",2025-06-04,"4C",636.78118,"Fish","Birds","Birds Fish","Year2","6/4/2025",6.45642608,NA,5.96,0.43,7.39,NA,-89.8,NA,NA,"N","N",246,60516,"Post",NA,NA
"612",2025-06-04,"4E",228.9847433,"Fish","NoBirds","NoBirds Fish","Year2","6/4/2025",5.433655378,NA,7,0.28,17.87,NA,-53.4,NA,NA,"N","N",246,60516,"Post",NA,NA
"613",2025-06-04,"5C",229.74928,"NoFish","Birds","Birds NoFish","Year2","6/4/2025",5.436988627,NA,9.19,0.32,25.05,NA,-66.1,NA,NA,"N","N",246,60516,"Post",NA,NA
"614",2025-06-04,"5E",427.829805,"NoFish","NoBirds","NoBirds NoFish","Year2","6/4/2025",6.058725465,NA,7.98,0.32,20.87,NA,-69.1,NA,NA,"N","N",246,60516,"Post",NA,NA
"615",2025-06-04,"6C",556.30098,"Fish","Birds","Birds Fish","Year2","6/4/2025",6.321309479,NA,8.39,0.32,9.13,NA,-74.4,NA,NA,"N","N",246,60516,"Post",NA,NA
"616",2025-06-04,"6E",188.6935,"Fish","NoBirds","NoBirds Fish","Year2","6/4/2025",5.240124006,NA,8.43,0.4,22.78,NA,-37.4,NA,NA,"N","N",246,60516,"Post",NA,NA
"617",2025-06-04,"7C",86.01036,"Fish","Birds","Birds Fish","Year2","6/4/2025",4.454467754,NA,10.65,0.34,15.87,NA,-50.7,NA,NA,"N","N",246,60516,"Post",NA,NA
"618",2025-06-04,"7E",412.72558,"Fish","NoBirds","NoBirds Fish","Year2","6/4/2025",6.022782917,NA,8.88,0.41,39.64,NA,-46.6,NA,NA,"N","N",246,60516,"Post",NA,NA
"619",2025-06-04,"8C",575.991665,"NoFish","Birds","Birds NoFish","Year2","6/4/2025",6.35609319,NA,13.92,0.38,23.66,NA,-97.5,NA,NA,"N","N",246,60516,"Post",NA,NA
"620",2025-06-04,"8E",222.960065,"NoFish","NoBirds","NoBirds NoFish","Year2","6/4/2025",5.406992675,NA,9.33,0.35,8.55,NA,-62.7,NA,NA,"N","N",246,60516,"Post",NA,NA
"621",2025-06-18,"1C",3.25467,"Fish","Birds","Birds Fish","Year2","6/18/2025",1.180090888,NA,NA,0.36,1.12,NA,NA,NA,NA,"N","N",260,67600,"Post",NA,NA
"622",2025-06-18,"1E",2.250885,"Fish","NoBirds","NoBirds Fish","Year2","6/18/2025",0.811323472,NA,NA,0.38,2.02,NA,NA,NA,NA,"N","N",260,67600,"Post",NA,NA
"623",2025-06-18,"2C",8.021995,"NoFish","Birds","Birds NoFish","Year2","6/18/2025",2.082187144,NA,NA,0.39,2.35,NA,NA,NA,NA,"N","N",260,67600,"Post",NA,NA
"624",2025-06-18,"2E",6.2222,"NoFish","NoBirds","NoBirds NoFish","Year2","6/18/2025",1.828123542,NA,NA,0.45,2.21,NA,NA,NA,NA,"N","N",260,67600,"Post",NA,NA
"625",2025-06-18,"3C",7.583665,"NoFish","Birds","Birds NoFish","Year2","6/18/2025",2.025996592,NA,NA,0.4,2.03,NA,NA,NA,NA,"N","N",260,67600,"Post",NA,NA
"626",2025-06-18,"3E",26.91805,"NoFish","NoBirds","NoBirds NoFish","Year2","6/18/2025",3.292797065,NA,NA,0.42,1.5,NA,NA,NA,NA,"N","N",260,67600,"Post",NA,NA
"627",2025-06-18,"4E",17.56118,"Fish","NoBirds","NoBirds Fish","Year2","6/18/2025",2.865690784,NA,NA,0.38,3.86,NA,NA,NA,NA,"N","N",260,67600,"Post",NA,NA
"628",2025-06-18,"5C",39.47331,"NoFish","Birds","Birds NoFish","Year2","6/18/2025",3.675624747,NA,NA,0.48,10.9,NA,NA,NA,NA,"N","N",260,67600,"Post",NA,NA
"629",2025-06-18,"5E",81.20194,"NoFish","NoBirds","NoBirds NoFish","Year2","6/18/2025",4.396939139,NA,NA,0.48,7.7,NA,NA,NA,NA,"N","N",260,67600,"Post",NA,NA
"630",2025-06-18,"6C",246.39302,"Fish","Birds","Birds Fish","Year2","6/18/2025",5.506927903,NA,NA,0.41,5.16,NA,NA,NA,NA,"N","N",260,67600,"Post",NA,NA
"631",2025-06-18,"6E",106.2676433,"Fish","NoBirds","NoBirds Fish","Year2","6/18/2025",4.665960849,NA,NA,0.42,29.24,NA,NA,NA,NA,"N","N",260,67600,"Post",NA,NA
"632",2025-06-18,"7C",200.701565,"Fish","Birds","Birds Fish","Year2","6/18/2025",5.301819053,NA,NA,0.39,2.84,NA,NA,NA,NA,"N","N",260,67600,"Post",NA,NA
"633",2025-06-18,"7E",355.809215,"Fish","NoBirds","NoBirds Fish","Year2","6/18/2025",5.874394674,NA,NA,0.46,10.2,NA,NA,NA,NA,"N","N",260,67600,"Post",NA,NA
"634",2025-06-18,"8E",107.180415,"NoFish","NoBirds","NoBirds NoFish","Year2","6/18/2025",4.674513536,NA,NA,0.39,2.81,NA,NA,NA,NA,"N","N",260,67600,"Post",NA,NA
"635",2025-07-02,"1C",17.00199,"Fish","Birds","Birds Fish","Year2","7/2/2025",2.833330396,NA,5.63,0.41,2.14,NA,NA,NA,NA,"N","N",274,75076,"Post",NA,NA
"636",2025-07-02,"1E",1.71462,"Fish","NoBirds","NoBirds Fish","Year2","7/2/2025",0.539191482,NA,8.55,0.4,2.27,NA,NA,NA,NA,"N","N",274,75076,"Post",NA,NA
"637",2025-07-02,"2C",35.09817,"NoFish","Birds","Birds NoFish","Year2","7/2/2025",3.558148992,NA,5.04,0.47,2.24,NA,NA,NA,NA,"N","N",274,75076,"Post",NA,NA
"638",2025-07-02,"2E",25.74302,"NoFish","NoBirds","NoBirds NoFish","Year2","7/2/2025",3.248163522,NA,5.77,0.33,0.62,NA,NA,NA,NA,"N","N",274,75076,"Post",NA,NA
"639",2025-07-02,"3C",29.496835,"NoFish","Birds","Birds NoFish","Year2","7/2/2025",3.384282969,NA,5.14,0.4,2.38,NA,NA,NA,NA,"N","N",274,75076,"Post",NA,NA
"640",2025-07-02,"3E",186.48486,"NoFish","NoBirds","NoBirds NoFish","Year2","7/2/2025",5.228350056,NA,5.18,0.41,1.56,NA,NA,NA,NA,"N","N",274,75076,"Post",NA,NA
